ano,link,paragrafos_resgatados,paragrafos_tratados_sw
2016,http://www1.folha.uol.com.br/ilustrada/2016/01/1728116-bowie-foi-o-genio-mais-ecletico-da-musica-pop.shtml,"['Talvez a inquietude de David Bowie venha da infância, de uma angustiante sensação de que tinha pouco tempo na Terra. A parte materna de sua família tinha uma temerosa incidência de esquizofrenia, e vários de seus parentes foram internados em manicômios e até lobotomizados. David cresceu com a certeza de que, um dia, iria juntar-se a eles.Talvez isso tenha moldado sua visão cínica do mundo. Ele sabia que tudo era passageiro e podia sumir a qualquer instante.']",['inquietude david bowie venha infância angustiante sensação tinha terra materna família tinha temerosa incidência esquizofrenia parentes internados manicômios lobotomizados david cresceu dia iria tenha moldado visão cínica mundo sabia passageiro sumir instante']
2016,http://www1.folha.uol.com.br/equilibrioesaude/2016/01/1727703-e-possivel-combater-alzheimer-com-exercicio-mas-se-parar-beneficio-desaparece.shtml,"['""O exercício também pode atuar sobre o sistema imunológico, o sono e a esquizofrenia, mas também não sabemos qual seria a intensidade (como a velocidade em uma corrida) e o volume (quilômetros percorridos) ideais para cada situação"", diz o professor da Unifesp Marco Túlio de Mello.']",['exercício atuar imunológico sono esquizofrenia sabemos intensidade velocidade corrida volume quilômetros percorridos ideais situação professor unifesp marco túlio mello']
2016,http://pecaunica.blogfolha.uol.com.br/?p=1701,[],[]
2016,http://entretempos.blogfolha.uol.com.br/?p=16995,[],[]
2017,https://www1.folha.uol.com.br/ilustrissima/2017/01/1845942-german-lorca-a-musica-de-bruno-capinan-e-quatro-indicacoes-culturais.shtml,"['Jeffrey A. Lieberman, psiquiatra especialista em esquizofrenia, e Ogi Ogas, neurocientista, narram a trajetória, sobretudo nos EUA, dessa área da medicina que já foi vista como puro misticismo e foi criticada por empregar terapias como lobotomia e choques.']",['jeffrey lieberman psiquiatra especialista esquizofrenia ogi ogas neurocientista narram trajetória sobretudo eua medicina vista puro misticismo criticada empregar terapias lobotomia choques']
2017,https://search.folha.uol.com.br/search?q=esquizofrenia&periodo=personalizado&sd=01%2F01%2F2017&ed=01%2F01%2F2018&site=todos&sort=asc,['Testes de sangue fazem diagnóstico de mal de Alzheimer e de esquizofrenia'],['testes sangue diagnóstico alzheimer esquizofrenia']
2017,http://www1.folha.uol.com.br/cotidiano/2017/12/1945027-fofao-da-augusta-morre.shtml,"['No fim da década de 1980, o agravamento de uma esquizofrenia não tratada e um golpe de que foi vítima tiraram o que tinha conquistado. Ricardo acabou sem casa. Passou a se apresentar nos semáforos da região da rua Augusta.']",['década agravamento esquizofrenia tratada golpe vítima tiraram tinha conquistado ricardo acabou casa passou apresentar semáforos região rua augusta']
2017,http://www1.folha.uol.com.br/cotidiano/2017/12/1944370-mortes-fofao-cabeleireiro-desbundante-da-augusta.shtml,"['Nascido em Araraquara, no interior paulista, deixou a casa dos pais ainda na adolescência por conta de uma relação conturbada. Parte por sua homossexualidade, não aceita pelos pais na época, parte pela esquizofrenia diagnosticada tardiamente, especula o irmão Marcelo.']",['nascido araraquara interior paulista deixou casa pais adolescência conta conturbada homossexualidade aceita pais época esquizofrenia diagnosticada tardiamente especula irmão marcelo']
2017,http://www1.folha.uol.com.br/colunas/antoniodelfim/2017/12/1942834-hipocrisia.shtml,[],[]
2017,http://www1.folha.uol.com.br/poder/2017/12/1942485-para-gilmar-mendes-e-esquizofrenia-diferenciar-congresso-e-assembleias.shtml,"['Para Gilmar Mendes, é esquizofrenia diferenciar Congresso e assembleias - 11/12/2017 - Poder - Folha de S.Paulo', 'Para Gilmar Mendes, é esquizofrenia diferenciar Congresso e assembleias', 'em Washington, Gilmar Mendes classificou a posição do STF como esquizofrênica.', '""Como vocês sabem, fui crítico disso. Inclusive acredito que o tribunal está fazendo uma esquizofrenia, separando a discussão dos parlamentares federais dos parlamentares estaduais. Não me parece que']","['gilmar mendes esquizofrenia diferenciar congresso assembleias folha', 'gilmar mendes esquizofrenia diferenciar congresso assembleias', 'washington gilmar mendes classificou stf esquizofrênica', 'sabem crítico acredito tribunal fazendo esquizofrenia separando discussão parlamentares federais parlamentares estaduais']"
2017,http://www1.folha.uol.com.br/ilustrada/2017/11/1935532-em-sua-provavel-ultima-turne-daniel-johnston-tenta-contornar-perda-do-pai.shtml,"['Johnston vem enfrentando a esquizofrenia e o transtorno bipolar por quase toda a sua vida adulta, e nos últimos anos sofreu diversas enfermidades físicas, entre as quais diabetes e infecção renal. E nos últimos 12 meses, sua saúde mental também piorou.']",['johnston enfrentando esquizofrenia transtorno bipolar quase vida adulta últimos anos sofreu diversas enfermidades físicas diabetes infecção renal últimos saúde mental piorou']
2017,http://www1.folha.uol.com.br/equilibrioesaude/2017/11/1935338-primeira-pilula-digital-e-aprovada-e-causa-preocupacoes-com-big-brother-biomedico.shtml,"['Abilify é uma escolha indiscutivelmente incomum para o primeiro medicamento integrado ao sensor. É prescrito para pessoas com esquizofrenia, transtorno bipolar e, em conjunto com um antidepressivo, para transtornos depressivos maiores.', 'Mas os sintomas da esquizofrenia e distúrbios relacionados podem incluir paranoia e delírios, por isso alguns médicos e pacientes se perguntam o quanto o Abilify digital será aceito.', '""Não é destinado a todos os pacientes com esquizofrenia, grandes tipos de transtornos depressivos e bipolaridade"", acrescentou. ""O médico deve ter certeza de que o paciente pode gerenciar o sistema.""', 'Ele disse que a AiCure também mostrou resultados promissores com outras condições, incluindo pacientes com esquizofrenia, cuja ingestão de comprimidos exigem o acompanhamento direto.', 'Como os pacientes verão o Abilify MyCite é mais uma questão.Tommy, 50, morador do Queens em Nova York, toma Abilify para transtorno esquizoafetivo e participou em um teste clínico para o Abilify digital.', 'Steve Colori, 31, de Danvers, Massachussetts, que escreveu suas memórias sobre sua doença, ""Experimentando e Superando o Transtorno Esquizoafetivo"" (em tradução livre), disse que tomou Abilify anos atrás para sintomas que incluíam crer que ""era um messias"".', 'William Jiang, 44, um escritor em Manhattan com esquizofrenia, tomou Abilify por 16 anos. Ele disse que tomou medicamentos para evitar a recorrência de episódios de paranoia quando ""estava convencido de que todos o queriam matar"".', 'William Jiang, que tem esquizofrenia, tomou o Abilify por 16 anos. Ele disse que não usaria a versão digital do medicamento.']","['abilify escolha indiscutivelmente incomum medicamento integrado sensor prescrito pessoas esquizofrenia transtorno bipolar conjunto antidepressivo transtornos depressivos maiores', 'sintomas esquizofrenia distúrbios relacionados incluir paranoia delírios médicos pacientes perguntam abilify digital será aceito', 'destinado pacientes esquizofrenia tipos transtornos depressivos bipolaridade acrescentou médico paciente gerenciar', 'disse aicure mostrou resultados promissores condições incluindo pacientes esquizofrenia ingestão comprimidos exigem acompanhamento direto', 'pacientes verão abilify mycite morador queens york toma abilify transtorno esquizoafetivo participou teste clínico abilify digital', 'steve colori danvers massachussetts escreveu memórias doença experimentando superando transtorno esquizoafetivo tradução livre disse tomou abilify anos sintomas incluíam crer messias', 'william jiang escritor manhattan esquizofrenia tomou abilify anos disse tomou medicamentos evitar recorrência episódios paranoia convencido queriam matar', 'william jiang esquizofrenia tomou abilify anos disse usaria versão digital medicamento']"
2017,http://www1.folha.uol.com.br/ciencia/2017/10/1931118-pesquisas-tentam-identificar-o-que-diferencia-os-cachorros-dos-lobos.shtml,"['A outra é se o medo e a sociabilidade nos cães estão relacionados às mesmas emoções e comportamentos em seres humanos. Em caso positivo, aprender com os cachorros poderia fornecer uma possível compreensão para algumas condições humanas, nas quais a interação social é afetada, como a esquizofrenia, o autismo ou a síndrome de Williams.']",['medo sociabilidade cães relacionados mesmas emoções comportamentos seres humanos caso positivo aprender cachorros poderia fornecer compreensão condições humanas interação social afetada esquizofrenia autismo síndrome williams']
2017,http://www1.folha.uol.com.br/colunas/helioschwartsman/2017/10/1924105-esquizofrenia-eleitoral.shtml,"['Esquizofrenia eleitoral - 04/10/2017 - Hélio Schwartsman - Colunistas - Folha de S.Paulo', 'Nesse mundo bicameral, a consciência ainda não existia e a própria volição assumia a forma de comandos divinos. O que hoje classificaríamos como sintomas de esquizofrenia era o modo ordinário de pensar.']","['esquizofrenia eleitoral hélio schwartsman colunistas folha', 'mundo bicameral consciência existia própria volição assumia comandos divinos hoje classificaríamos sintomas esquizofrenia modo ordinário pensar']"
2017,http://f5.folha.uol.com.br/voceviu/2017/09/despersonalizacao-o-disturbio-que-impede-pessoas-de-sentir-amor.shtml,"['Apesar de ser reconhecida há décadas como transtorno e ter, segundo especialistas, incidência semelhante à de problemas como transtorno obsessivo-compulsivo (TOC) e a esquizofrenia, a despersonalização permanece pouco difundida entre a comunidade médica.']",['apesar reconhecida há décadas transtorno especialistas incidência semelhante problemas transtorno toc esquizofrenia despersonalização permanece difundida comunidade médica']
2017,http://www1.folha.uol.com.br/paineldoleitor/2017/09/1920013-dodge-enriqueceu-o-patrimonio-cultural-e-moral-do-mpf-diz-leitor.shtml,[],[]
2017,http://www1.folha.uol.com.br/ilustrada/2017/09/1919295-jessica-chastain-e-helena-bonham-carter-aquecem-corrida-para-o-oscar.shtml,"['Conhecida pelos papéis excêntricos, Bonham Carter dá comicidade a Riese, portadora de esquizofrenia com tiradas certeiras -especialmente a disparadas contra sua advogada fleumática.']",['papéis excêntricos bonham carter comicidade riese portadora esquizofrenia tiradas certeiras disparadas advogada fleumática']
2017,https://www1.folha.uol.com.br/mundo/2017/09/1919168-crise-afunda-a-psique-de-venezuelanos-que-sofrem-com-escassez-de-remedios.shtml,"['Mercedez e Mildred passam por situações difíceis, mas seus casos estão distante das dificuldades enfrentadas por pessoas diagnosticadas com doenças psíquicas mais complexas, como a esquizofrenia ou a bipolaridade.']",['mercedez mildred passam situações difíceis casos distante dificuldades enfrentadas pessoas diagnosticadas doenças psíquicas complexas esquizofrenia bipolaridade']
2017,https://guia.folha.uol.com.br/hoje/2017/09/sexta-tem-show-de-rico-dalasam-no-mis-e-filme-sobre-a-lava-jato-veja-20-atracoes-em-sp.shtml,"['Inspirado na obra ""Mil Platôs: Capitalismo e Esquizofrenia"", do filósofo francês Gilles Deleuze (1925-1995) e do psicanalista Félix Guattari (1930-1992), o espetáculo aborda temas como a organização do poder e a luta pela liberdade. A peça faz parte da Ocupação Deleuze, que homenageia a obra e a influência política de Gilles Deleuze.']",['inspirado obra platôs capitalismo esquizofrenia filósofo francês gilles deleuze psicanalista félix guattari espetáculo aborda temas organização luta liberdade peça ocupação deleuze homenageia obra influência política gilles deleuze']
2017,http://guia.folha.uol.com.br/hoje/2017/09/sexta-tem-show-de-rico-dalasam-no-mis-e-filme-sobre-a-lava-jato-veja-20-atracoes-em-sp.shtml,"['Inspirado na obra ""Mil Platôs: Capitalismo e Esquizofrenia"", do filósofo francês Gilles Deleuze (1925-1995) e do psicanalista Félix Guattari (1930-1992), o espetáculo aborda temas como a organização do poder e a luta pela liberdade. A peça faz parte da Ocupação Deleuze, que homenageia a obra e a influência política de Gilles Deleuze.']",['inspirado obra platôs capitalismo esquizofrenia filósofo francês gilles deleuze psicanalista félix guattari espetáculo aborda temas organização luta liberdade peça ocupação deleuze homenageia obra influência política gilles deleuze']
2017,https://www1.folha.uol.com.br/ciencia/2017/09/1916032-cientistas-identificam-as-vozes-ouvidas-por-pacientes-esquizofrenicos.shtml,"[""Cientistas identificam as 'vozes' ouvidas por pacientes esquizofrênicos - 05/09/2017 - Ciência - Folha de S.Paulo"", ""Cientistas identificam as 'vozes' ouvidas por pacientes esquizofrênicos"", 'Os cientistas identificaram a parte do cérebro onde as ""vozes"" atormentam os pacientes que sofrem de esquizofrenia, e conseguiram silenciá-la parcialmente com um tratamento com pulsos magnéticos.', '""Agora podemos dizer com alguma certeza que encontramos uma área anatômica específica do cérebro associada com as alucinações auditivas na esquizofrenia"", afirmou a equipe.', 'O experimento comparou 26 pacientes que sofrem de esquizofrenia e receberam o tratamento ativo TMS com 33 pacientes que receberam um tratamento placebo.', '""Ouvir vozes"" pode ser um dos sintomas mais perturbadores para os sofrem de esquizofrenia e para as pessoas próximas a eles.', 'De acordo com a Organização Mundial da Saúde, a esquizofrenia afeta mais de 21 milhões de pessoas ao redor do mundo.']","['cientistas identificam vozes ouvidas pacientes esquizofrênicos ciência folha', 'cientistas identificam vozes ouvidas pacientes esquizofrênicos', 'cientistas identificaram cérebro vozes atormentam pacientes sofrem esquizofrenia conseguiram parcialmente tratamento pulsos magnéticos', 'podemos alguma encontramos anatômica específica cérebro associada alucinações auditivas esquizofrenia afirmou equipe', 'experimento comparou pacientes sofrem esquizofrenia receberam tratamento ativo tms pacientes receberam tratamento placebo', 'ouvir vozes sintomas perturbadores sofrem esquizofrenia pessoas próximas', 'acordo organização mundial saúde esquizofrenia afeta milhões pessoas redor mundo']"
