Jornal,Coluna,Palavra,Data,Data formatada,Metaforico,Título,,Link,,stringado
Folha de S. Paulo,Ilustrada,Esquizofrênica,29/12/2017,29/12/2017,Não,"Autor de 'Pixote' e 'Lúcio Flávio', José Louzeiro morre no Rio, aos 85 anos","""",https://www1.folha.uol.com.br/ilustrada/2017/12/1947001-autor-de-pixote-e-lucio-flavio-jose-louzeiro-morre-no-rio-aos-85-anos.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2017/12/1947001-autor-de-pixote-e-lucio-flavio-jose-louzeiro-morre-no-rio-aos-85-anos.shtml"","
Folha de S. Paulo,Guia Folha,Esquizofrênica,05/09/2017,05/09/2017,Não,Terça é dia de taco em dobro em restaurantes de São Paulo; veja 15 atrações na cidade,"""",https://guia.folha.uol.com.br/hoje/2017/09/terca-e-dia-de-taco-em-dobro-em-restaurantes-de-sao-paulo-veja-15-atracoes-na-cidade.shtml,""",","""https://guia.folha.uol.com.br/hoje/2017/09/terca-e-dia-de-taco-em-dobro-em-restaurantes-de-sao-paulo-veja-15-atracoes-na-cidade.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrênica,25/07/2017,25/07/2017,Não,Peças 'Hospedeira' e 'Paquiderme' se alternam na abordagem de distúrbios,"""",https://www1.folha.uol.com.br/ilustrada/2017/07/1904003-pecas-hospedeira-e-paquiderme-se-alternam-na-abordagem-de-disturbios.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2017/07/1904003-pecas-hospedeira-e-paquiderme-se-alternam-na-abordagem-de-disturbios.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrênica,10/07/2017,10/07/2017,Não,Obra alimenta questões sobre sanidade de Joyce de modo instigante,"""",https://www1.folha.uol.com.br/ilustrada/2017/07/1899748-obra-alimenta-questoes-sobre-sanidade-de-joyce-de-modo-instigante.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2017/07/1899748-obra-alimenta-questoes-sobre-sanidade-de-joyce-de-modo-instigante.shtml"","
Folha de S. Paulo,Cotidiano,Esquizofrênica,18/09/2016,18/09/2016,Não,"Mortes: Morte e vida de Brasília, a afilhada de JK","""",https://www1.folha.uol.com.br/cotidiano/2016/09/1814420-mortes-morte-e-vida-de-brasilia-a-afilhada-de-jk.shtml,""",","""https://www1.folha.uol.com.br/cotidiano/2016/09/1814420-mortes-morte-e-vida-de-brasilia-a-afilhada-de-jk.shtml"","
Folha de S. Paulo,Blogs e Colunas,Esquizofrênica,5.jul.2015,05/07/2015,Não,"Esquizofrênica a mil por hora, Agnes Martin pintou a mais absoluta calma","""",https://plastico.blogfolha.uol.com.br/2015/07/05/esquizofrenica-a-mil-por-hora-agnes-martin-pintou-a-mais-absoluta-calma/,""",","""https://plastico.blogfolha.uol.com.br/2015/07/05/esquizofrenica-a-mil-por-hora-agnes-martin-pintou-a-mais-absoluta-calma/"","
Folha de S. Paulo,Colunas,Esquizofrênica,24/05/2015,24/05/2015,Não,Cão herói que ajuda polícia a desvendar crimes vai se aposentar,"""",https://www1.folha.uol.com.br/colunas/monicabergamo/2015/05/1632505-cao-heroi-que-ajuda-policia-a-desvendar-crimes-vai-se-aposentar.shtml,""",","""https://www1.folha.uol.com.br/colunas/monicabergamo/2015/05/1632505-cao-heroi-que-ajuda-policia-a-desvendar-crimes-vai-se-aposentar.shtml"","
Folha de S. Paulo,Vice,Esquizofrênica,04/05/2015,04/05/2015,Não,Mais de 250 mil mulheres sofrem com doenças psiquiátricas perinatais todos os anos na Inglaterra -Então por que achei tão difícil conseguir ajuda?,"""",https://www1.folha.uol.com.br/vice/2015/05/1624627-mais-de-250-mil-mulheres-sofrem-com-doencas-psiquiatricas-perinatais-todos-os-anos-na-inglaterra--entao-por-que-achei-tao-dificil-conseguir-ajuda.shtml,""",","""https://www1.folha.uol.com.br/vice/2015/05/1624627-mais-de-250-mil-mulheres-sofrem-com-doencas-psiquiatricas-perinatais-todos-os-anos-na-inglaterra--entao-por-que-achei-tao-dificil-conseguir-ajuda.shtml"","
Folha de S. Paulo,Ilustríssima,Esquizofrênica,19/04/2015,19/04/2015,Não,Ponto Crítico - Cinema - Dois filmes no divã,"""",https://www1.folha.uol.com.br/ilustrissima/2015/04/1617971-ponto-critico---cinema---dois-filmes-no-diva.shtml,""",","""https://www1.folha.uol.com.br/ilustrissima/2015/04/1617971-ponto-critico---cinema---dois-filmes-no-diva.shtml"","
Folha de S. Paulo,BBC,Esquizofrênica,20/03/2014,20/03/2014,Não,Viúva pede libertação de homem preso há 42 anos acusado de matar seu marido,"""",https://www1.folha.uol.com.br/bbc/2014/03/1428183-viuva-pede-libertacao-de-homem-preso-ha-42-anos-acusado-de-matar-seu-marido.shtml,""",","""https://www1.folha.uol.com.br/bbc/2014/03/1428183-viuva-pede-libertacao-de-homem-preso-ha-42-anos-acusado-de-matar-seu-marido.shtml"","
Folha de S. Paulo,BBC,Esquizofrênica,17.jan.2014,17/01/2014,Não,"Comediantes têm ""altos níveis de traços psicóticos"", diz pesquisa","""",https://f5.folha.uol.com.br/humanos/2014/01/1399000-comediantes-tem-altos-niveis-de-tracos-psicoticos-diz-pesquisa.shtml,""",","""https://f5.folha.uol.com.br/humanos/2014/01/1399000-comediantes-tem-altos-niveis-de-tracos-psicoticos-diz-pesquisa.shtml"","
Folha de S. Paulo,Ilustríssima,Esquizofrênica,15/05/2013,15/05/2013,Não,Doenças mentais realmente existem?,"""",https://www1.folha.uol.com.br/ilustrissima/2013/05/1279080-doencas-mentais-realmente-existem.shtml,""",","""https://www1.folha.uol.com.br/ilustrissima/2013/05/1279080-doencas-mentais-realmente-existem.shtml"","
Folha de S. Paulo,Guia folha,Esquizofrênica,19/04/2013,19/04/2013,Não,Projeto #13Noir reúne 13 artistas em cenas psicóticas; veja trechos e fotos,"""",https://guia.folha.uol.com.br/passeios/1264977-projeto-13noir-reune-13-artistas-em-cenas-psicoticas-veja-trechos-e-fotos.shtml,""",","""https://guia.folha.uol.com.br/passeios/1264977-projeto-13noir-reune-13-artistas-em-cenas-psicoticas-veja-trechos-e-fotos.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrênica,18/04/2013,18/04/2013,Não,Obra de Tennessee Williams será revista em nova biografia,"""",https://www1.folha.uol.com.br/ilustrada/2013/04/1264207-obra-de-tennessee-williams-sera-revista-em-nova-biografia.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2013/04/1264207-obra-de-tennessee-williams-sera-revista-em-nova-biografia.shtml"","
Folha de S. Paulo,Televisão,Esquizofrênica,15.jan.2013,15/01/2013,Não,"Fani conta no ""BBB13"" que sofreu na adolescência com mãe esquizofrênica","""",https://f5.folha.uol.com.br/televisao/1215358-fani-conta-no-bbb13que-sofreu-na-adolescencia-com-mae-esquizofrenica.shtml,""",","""https://f5.folha.uol.com.br/televisao/1215358-fani-conta-no-bbb13que-sofreu-na-adolescencia-com-mae-esquizofrenica.shtml"","
Folha de S. Paulo,Mundo,Esquizofrenia,22/05/2002,22/05/2002,Sim,"Depressão atinge população palestina, segundo médicos","""",http://www1.folha.uol.com.br/folha/mundo/ult94u41605.shtml,""",","""http://www1.folha.uol.com.br/folha/mundo/ult94u41605.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,05 de fevereiro de 2005,05/02/2005,Sim,VITRINE ESTRANGEIRA,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0502200517.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq0502200517.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,11 de dezembro de 2005,11/12/2005,Sim,Filmes vêem maturidade de Bergman,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq1112200515.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq1112200515.htm"","
Folha de S. Paulo,+mais!,Esquizofrenia,11 de dezembro de 2005,11/12/2005,Sim,LOBOS EM PELE DE CORDEIRO,"""",https://www1.folha.uol.com.br/fsp/mais/fs1112200511.htm,""",","""https://www1.folha.uol.com.br/fsp/mais/fs1112200511.htm"","
Folha de S. Paulo,Brasil,Esquizofrenia,28 de novembro de 2007,28/11/2007,Sim,Ala psiquiátrica,"""",https://www1.folha.uol.com.br/fsp/brasil/fc2811200701.htm,""",","""https://www1.folha.uol.com.br/fsp/brasil/fc2811200701.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,09 de julho de 2008,09/07/2008,Sim,Retorno à francesa,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0907200807.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq0907200807.htm"","
Folha de S. Paulo,Esporte,Esquizofrenia,13 de outubro de 2008,13/10/2008,Sim,"Seleção, Brasileirão e abutres","""",https://www1.folha.uol.com.br/fsp/esporte/fk1310200819.htm,""",","""https://www1.folha.uol.com.br/fsp/esporte/fk1310200819.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,30 de junho de 2010,30/06/2010,Sim,Arrabal encena o avesso do mito Casanova,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq3006201017.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq3006201017.htm"","
Folha de S. Paulo,Painel do leitor,Esquizofrênico,5.jul.2020,05/07/2020,Sim,Leitora diz ser uma vergonha vaivém de verbas no gabinete de Bolsonaro na Câmara,"""",https://www1.folha.uol.com.br/paineldoleitor/2020/07/leitora-diz-ser-uma-vergonha-vaivem-de-verbas-no-gabinete-de-bolsonaro-na-camara.shtml,""",","""https://www1.folha.uol.com.br/paineldoleitor/2020/07/leitora-diz-ser-uma-vergonha-vaivem-de-verbas-no-gabinete-de-bolsonaro-na-camara.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,30.jun.2018,30/06/2018,Sim,Entender e amar a arte que não sabemos,"""",https://www1.folha.uol.com.br/colunas/mariosergioconti/2018/06/entender-e-amar-a-arte-que-nao-sabemos.shtml,""",","""https://www1.folha.uol.com.br/colunas/mariosergioconti/2018/06/entender-e-amar-a-arte-que-nao-sabemos.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,18 de outubro de 2002,18/10/2002,Sim,FESTIVAL INDIE,"""",http://www1.folha.uol.com.br/fsp/ilustrad/fq1810200212.htm,""",","""http://www1.folha.uol.com.br/fsp/ilustrad/fq1810200212.htm"","
Folha de S. Paulo,Acontece,Esquizofrenia,03 de novembro de 2002,03/11/2002,Sim,O Fim do Mundo - 20 Anos de Cultura Punk,"""",http://www1.folha.uol.com.br/fsp/acontece/ac0311200202.htm,""",","""http://www1.folha.uol.com.br/fsp/acontece/ac0311200202.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,03/11/2002,03/11/2002,Sim,Festival punk de 1982 ganha reedição 20 anos depois,"""",http://www1.folha.uol.com.br/folha/ilustrada/ult90u28503.shtml,""",","""http://www1.folha.uol.com.br/folha/ilustrada/ult90u28503.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,08 de novembro de 2002,08/11/2002,Sim,MOVIMENTAÇÃO INDIE,"""",http://www1.folha.uol.com.br/fsp/ilustrad/fq0811200209.htm,""",","""http://www1.folha.uol.com.br/fsp/ilustrad/fq0811200209.htm"","
Folha de S. Paulo,Opinião,Esquizofrenia,10 de junho de 2004,10/06/2004,Sim,Paris - Clóvis Rossi: Quem é esquizofrênico,"""",http://www1.folha.uol.com.br/fsp/opiniao/fz1006200404.htm,""",","""http://www1.folha.uol.com.br/fsp/opiniao/fz1006200404.htm"","
Folha de S. Paulo,Livraria da Folha,Esquizofrenia,30/03/2010,30/03/2010,Sim,"""Big Brother"" gera relações esquizofrênicas, diz pesquisador; leia trecho","""",https://www1.folha.uol.com.br/folha/livrariadafolha/ult10082u714234.shtml,""",","""https://www1.folha.uol.com.br/folha/livrariadafolha/ult10082u714234.shtml"","
Folha de S. Paulo,Ciência,Esquizofrenia,11 de maio de 2001,11/05/2001,Sim,Roberto Carlos ousa com medo durante programa da MTV,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq1105200123.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq1105200123.htm"","
Folha de S. Paulo,Brasil,Esquizofrenia,02 de abril de 2001,02/04/2001,Sim,Controle do comércio deu origem à crise,"""",http://www1.folha.uol.com.br/fsp/brasil/fc0204200112.htm,""",","""http://www1.folha.uol.com.br/fsp/brasil/fc0204200112.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,31 de maio de 2001,31/05/2001,Sim,A comida contaminada de cada dia,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq3105200111.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq3105200111.htm"","
Folha de S. Paulo,Folhateen,Esquizofrenia,02 de julho de 2001,02/07/2001,Sim,Coisas feitas aqui que não chegam até você,"""",https://www1.folha.uol.com.br/fsp/folhatee/fm0207200104.htm,""",","""https://www1.folha.uol.com.br/fsp/folhatee/fm0207200104.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,02 de julho de 2001,02/07/2001,Sim,"Mostra dos 50 anos da Bienal não fala de Ciccillo, o homenageado","""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0207200113.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq0207200113.htm"","
Folha de S. Paulo,Cotidiano,Esquizofrenia,16/07/2001,16/07/2001,Sim,"Criminalidade no Brasil custa R$ 120 bilhões por ano, diz estudo","""",https://www1.folha.uol.com.br/folha/cotidiano/ult95u33066.shtml,""",","""https://www1.folha.uol.com.br/folha/cotidiano/ult95u33066.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,04 de agosto de 2001,04/08/2001,Sim,Jean-Luc Godard é tema em livro e disco na França,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0408200119.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq0408200119.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,17 de agosto de 2001,17/08/2001,Sim,Faithless é agradável e se torna quase imperceptível,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq1708200129.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq1708200129.htm"","
Folha de S. Paulo,Acontece,"Esquizofrenia, esquizofrênica (2)",09 de setembro de 2001,09/09/2001,Sim,Cinemam explora arquétipo clássico da revolução,"""",https://www1.folha.uol.com.br/fsp/acontece/ac0909200103.htm,""",","""https://www1.folha.uol.com.br/fsp/acontece/ac0909200103.htm"","
Folha de S. Paulo,+mais!,Esquizofrenia,09 de setembro de 2001,09/09/2001,Sim,"UM DOS PRINCIPAIS ESCRITORES ITALIANOS ACOMPANHA A IDÉIA DE INQUIETUDE NA LITERATURA DO SÉCULO 20, DE PESSOA A AUDEN, BECKETT E GADDA","""",https://www1.folha.uol.com.br/fsp/mais/fs0909200117.htm,""",","""https://www1.folha.uol.com.br/fsp/mais/fs0909200117.htm"","
Folha de S. Paulo,Opinião,Esquizofrenia,21 de setembro de 2001,21/09/2001,Sim,As torres de Babel,"""",https://www1.folha.uol.com.br/fsp/opiniao/fz2109200109.htm,""",","""https://www1.folha.uol.com.br/fsp/opiniao/fz2109200109.htm"","
Folha de S. Paulo,Opinião,"Esquizofrenia, esquizofrênico",01 de outubro de 2001,01/10/2001,Sim,Terrorismo partidário,"""",https://www1.folha.uol.com.br/fsp/opiniao/fz0110200110.htm,""",","""https://www1.folha.uol.com.br/fsp/opiniao/fz0110200110.htm"","
Folha de S. Paulo,Opinião (p. leitor),"Esquizofrenia, esquizofrênico (2)",30 de outubro de 2001,30/10/2001,Sim,Esquizofrenia,"""",https://www1.folha.uol.com.br/fsp/opiniao/fz3010200111.htm,""",","""https://www1.folha.uol.com.br/fsp/opiniao/fz3010200111.htm"","
Folha de S. Paulo,Opinião (p. leitor),Esquizofrenia,01 de novembro de 2001,01/11/2001,Sim,Cavallo,"""",https://www1.folha.uol.com.br/fsp/opiniao/fz0111200111.htm,""",","""https://www1.folha.uol.com.br/fsp/opiniao/fz0111200111.htm"","
Folha de S. Paulo,+mais!,Esquizofrenia,04 de novembro de 2001,04/11/2001,Sim,Alumbramento brutal,"""",https://www1.folha.uol.com.br/fsp/mais/fs0411200112.htm,""",","""https://www1.folha.uol.com.br/fsp/mais/fs0411200112.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,02 de março de 2001,02/03/2001,Sim,Buemba! O Gala Gay é o Baile das Pipizudas!,"""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0203200103.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq0203200103.htm"","
Folha de S. Paulo,OMBUDSMAN,Esquizofrenia,18 de março de 2001,18/03/2001,Sim,"Chapeuzinhos vermelhos, lobos maus, vovozinhas","""",https://www1.folha.uol.com.br/fsp/ombudsma/om1803200101.htm,""",","""https://www1.folha.uol.com.br/fsp/ombudsma/om1803200101.htm"","
Folha de S. Paulo,Opinião,Esquizofrenia,15 de janeiro de 2002,15/01/2002,Sim,O desafio da cidade informal,"""",https://www1.folha.uol.com.br/fsp/opiniao/fz1501200210.htm,""",","""https://www1.folha.uol.com.br/fsp/opiniao/fz1501200210.htm"","
Folha de S. Paulo,Mundo,Esquizofrenia,04 de janeiro de 2002,04/01/2002,Sim,Arábia Saudita executa 3 por homossexualismo,"""",https://www1.folha.uol.com.br/fsp/mundo/ft0401200215.htm,""",","""https://www1.folha.uol.com.br/fsp/mundo/ft0401200215.htm"","
Folha de S. Paulo,Ombudsman,Esquizofrenia,17 de fevereiro de 2002,17/02/2002,Sim,Esquizofrenia,"""",https://www1.folha.uol.com.br/fsp/ombudsma/om1702200202.htm,""",","""https://www1.folha.uol.com.br/fsp/ombudsma/om1702200202.htm"","
Folha de S. Paulo,Cotidiano,Esquizofrenia,17 de fevereiro de 2002,17/02/2002,Sim,Assembléia faz pacote de olho na eleição,"""",https://www1.folha.uol.com.br/fsp/cotidian/ff1702200217.htm,""",","""https://www1.folha.uol.com.br/fsp/cotidian/ff1702200217.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,27 de fevereiro de 2002,27/02/2002,Sim,"Edu K lança disco ""armado"" com Syang","""",https://www1.folha.uol.com.br/fsp/ilustrad/fq2702200213.htm,""",","""https://www1.folha.uol.com.br/fsp/ilustrad/fq2702200213.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,30 de março de 2002,30/03/2002,Sim,Buemba! Rubinho corre no Parque da Mônica,"""",http://www1.folha.uol.com.br/fsp/ilustrad/fq3003200203.htm,""",","""http://www1.folha.uol.com.br/fsp/ilustrad/fq3003200203.htm"","
Folha de S. Paulo,Cotidiano,Esquizofrenia,09 de abril de 2002,09/04/2002,Sim,O candidato dos Estados Unidos,"""",http://www1.folha.uol.com.br/fsp/cotidian/ff0904200204.htm,""",","""http://www1.folha.uol.com.br/fsp/cotidian/ff0904200204.htm"","
Folha de S. Paulo,Opinião,"Esquizofrenia, esquizofrênico",25 de abril de 2002,25/04/2002,Sim,Guerra perdida,"""",http://www1.folha.uol.com.br/fsp/opiniao/fz2504200210.htm,""",","""http://www1.folha.uol.com.br/fsp/opiniao/fz2504200210.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,04 de maio de 2002,04/05/2002,Sim,Do espaço corporativo a um território de liberdade,"""",http://www1.folha.uol.com.br/fsp/ilustrad/fq0405200213.htm,""",","""http://www1.folha.uol.com.br/fsp/ilustrad/fq0405200213.htm"","
Folha de S. Paulo,Opinião,Esquizofrenia,08 de junho de 2002,08/06/2002,Sim,"VERTICAL, MAS NÃO MUITO","""",http://www1.folha.uol.com.br/fsp/opiniao/fz0806200201.htm,""",","""http://www1.folha.uol.com.br/fsp/opiniao/fz0806200201.htm"","
Folha de S. Paulo,Pensata,Esquizofrenia,13/06/2002,13/06/2002,Sim,Reprovando o provão,"""",http://www1.folha.uol.com.br/folha/pensata/ult510u63.shtml,""",","""http://www1.folha.uol.com.br/folha/pensata/ult510u63.shtml"","
Folha de S. Paulo,Opinião (p. leitor),Esquizofrenia,24 de junho de 2002,24/06/2002,Sim,Cidade planejada,"""",http://www1.folha.uol.com.br/fsp/opiniao/fz2406200211.htm,""",","""http://www1.folha.uol.com.br/fsp/opiniao/fz2406200211.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,19 de julho de 2002,19/07/2002,Sim,Tetine faz paródia de clichês eletrônicos,"""",http://www1.folha.uol.com.br/fsp/ilustrad/fq1907200228.htm,""",","""http://www1.folha.uol.com.br/fsp/ilustrad/fq1907200228.htm"","
Folha de S. Paulo,Opinião,Esquizofrenia,28 de julho de 2002,28/07/2002,Sim,O MEDO DA DEPRESSÃO,"""",http://www1.folha.uol.com.br/fsp/opiniao/fz2807200201.htm,""",","""http://www1.folha.uol.com.br/fsp/opiniao/fz2807200201.htm"","
Folha de S. Paulo,+mais!,Esquizofrenia,18 de agosto de 2002,18/08/2002,Sim,As ambiguidades de um bicentenário,"""",http://www1.folha.uol.com.br/fsp/mais/fs1808200210.htm,""",","""http://www1.folha.uol.com.br/fsp/mais/fs1808200210.htm"","
Folha de S. Paulo,Mercado,Esquizofrenia,11 de setembro de 2002,11/09/2002,Sim,Por que Ciro caiu,"""",http://www1.folha.uol.com.br/fsp/dinheiro/fi1109200207.htm,""",","""http://www1.folha.uol.com.br/fsp/dinheiro/fi1109200207.htm"","
Folha de S. Paulo,Opinião,Esquizofrenia,6.abr.2003,06/04/2003,Sim,Brasília - Eliane Cantanhêde: À espera do governo PT,"""",http://www1.folha.uol.com.br/fsp/opiniao/fz0604200304.htm,""",","""http://www1.folha.uol.com.br/fsp/opiniao/fz0604200304.htm"","
Folha de S. Paulo,Ilustrada,Esquizofrenia,5.abr.2003,05/04/2003,Sim,"""Adorável comunista"": A antropologia do consumo baiano","""",http://www1.folha.uol.com.br/fsp/ilustrad/fq0504200319.htm,""",","""http://www1.folha.uol.com.br/fsp/ilustrad/fq0504200319.htm"","
