jornal,coluna,data,titulo,link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Folha de S. Paulo,Show! (Agora),2016-05-06,Na Mente do Inimigo,https://agora.folha.uol.com.br/show/2016/06/1778420-na-mente-do-inimigo.shtml,0,"['Vencedor do Prêmio Bram Stoker de 2013, o livro escrito pela autora irlandesa Caitlín R. Kiernan acerta em originalidade e verossimilhança ao penetrar a mente de uma menina com histórico genético esquizofrênico e paranoico que tem nos livros a chance de mudar a sina da família: sua mãe e sua avó se mataram.']",['vencedor prêmio bram stoker livro escrito autora irlandesa caitlín kiernan acerta originalidade verossimilhança penetrar mente menina histórico genético esquizofrênico paranoico livros chance mudar sina família mãe avó mataram']
Folha de S. Paulo,Cotidiano,2016-04-04,"Assassino do cartunista Glauco, Cadu é morto em prisão de Goiás",https://www1.folha.uol.com.br/cotidiano/2016/04/1757254-assassino-do-cartunista-glauco-e-encontrado-morto-em-prisao-de-goias.shtml,0,"['Após matar Glauco e Raoni, Cadu foi preso, mas, em 2011, foi considerado esquizofrênico e declarado inimputável pela Justiça.']",['matar glauco raoni cadu preso considerado esquizofrênico declarado inimputável justiça']
Folha de S. Paulo,Guia livros,2016-03-26,Arco de Virar Réu' narra deterioração de protagonista em primeira pessoa,https://www1.folha.uol.com.br/guia-de-livros-discos-filmes/2016/03/1753278-arco-de-virar-reu-narra-deterioracao-de-protagonista-em-primeira-pessoa.shtml,0,"['""Arco de Virar Réu"" é uma narrativa inovadora do autor paranaense Antonio Cestaro, em primeira pessoa, percorrendo a deterioração física e mental de seu personagem, um jovem apaixonado pelo estudo antropológico de índios, rumo à esquizofrenia.', 'Fragmentos de pesadelos e dolorosas memórias, como a de seu irmão morto, igualmente esquizofrênico, se sucedem enquanto percebe a inapelável loucura que lhe toma conta da alma. Mas sempre com um olhar crítico para os profissionais da saúde mental que cuidam dele.']","['arco virar réu narrativa inovadora autor paranaense antonio cestaro pessoa percorrendo deterioração física mental personagem jovem apaixonado estudo antropológico índios rumo esquizofrenia', 'fragmentos pesadelos dolorosas memórias irmão morto igualmente esquizofrênico sucedem percebe inapelável loucura toma conta alma olhar crítico profissionais saúde mental cuidam dele']"
Folha de S. Paulo,Ilustrada,2016-03-18,Homem perturbado narra assassinato em montagem inspirada em Faulkne,https://www1.folha.uol.com.br/ilustrada/2016/03/1751222-homem-perturbado-narra-assassinato-em-montagem-inspirada-em-faulkner.shtml,0,"['Esquizofrênico ou autista? O autor indiano Lawrence Durrell (1912-1990) não indica diagnóstico em rubrica, deixa sugerido: o narrador de ""As Cerejas"", que o Club Noir estreia nesta sexta (18), sofre de uma anomalia mental, e sua verve infantil reverbera na forma como ele nos conta sobre o assassinato que cometeu.']",['esquizofrênico autista autor indiano lawrence durrell indica diagnóstico rubrica deixa sugerido narrador cerejas club noir estreia sofre anomalia mental verve infantil reverbera conta assassinato cometeu']
Folha de S. Paulo,Colunas,2016-02-21,Considerações sobre a loucura,https://www1.folha.uol.com.br/colunas/ferreiragullar/2016/02/1741258-consideracoes-sobre-a-loucura.shtml,0,"['Nada mais doloroso para uma mãe ou um pai do que ter de admitir que seu filho é esquizofrênico e ser, por isso, obrigado a interná-lo. Há certamente pais que se negam a fazê-lo, mas ao custo de ser por ele agredido ou vê-lo por fim à própria vida, jogando-se da janela do apartamento.']",['doloroso mãe pai admitir filho esquizofrênico há pais negam custo agredido própria vida janela apartamento']
Folha de S. Paulo,Ilustrada,2016-01-29,"Vamos sair fazendo barulho', afirma diretora do Paço das Artes em festa",https://www1.folha.uol.com.br/ilustrada/2016/01/1734962-vamos-sair-fazendo-barulho-diz-diretora-na-ultima-festa-do-paco.shtml,0,"['Mascarados, eles declamavam contos do esquizofrênico suíço Robert Walser enquanto mostravam cartazes com frases -infelizes e reais- de políticos e celebridades.']",['mascarados declamavam contos esquizofrênico suíço robert walser mostravam cartazes frases políticos celebridades']
Folha de S. Paulo,Colunas,2016-01-15,Ueba! Chegou meu IPVAquinha!,https://www1.folha.uol.com.br/colunas/josesimao/2016/01/1729517-ueba-chegou-meu-ipvaquinha.shtml,0,"['E adoro essa psicóloga: Antonella Curatolo. Curatolo, cura neurótico, cura esquizofrênico. Rarará!']",['adoro psicóloga antonella curatolo curatolo cura neurótico cura esquizofrênico rarará']
Folha de S. Paulo,Ilustríssima,2020-04-05,Por que torcemos contra humanos e a favor de robôs em 'Westworld',https://www1.folha.uol.com.br/ilustrissima/2020/05/por-que-torcemos-contra-humanos-e-a-favor-de-robos-em-westworld.shtml,0,"['O primeiro deles é Caleb (Aaron Paul), um veterano de guerra que trabalha como auxiliar de um robô em uma construção e que, para conseguir pagar o tratamento de sua mãe esquizofrênica, utiliza um']",['deles caleb aaron paul veterano guerra trabalha auxiliar robô construção conseguir pagar tratamento mãe esquizofrênica utiliza']
Folha de S. Paulo,Opinião,2020-03-28,Dilema falso e perigoso,https://www1.folha.uol.com.br/opiniao/2020/03/dilema-falso-e-perigoso.shtml,0,"[', que deveria coordenar e comandar as ações de combate a essa grave emergência, age de forma esquizofrênica. Enquanto o ministro da Saúde segue as orientações da OMS e sugere a manutenção do isolamento, o presidente fala em']",['deveria coordenar comandar ações combate grave emergência age esquizofrênica ministro saúde segue orientações oms sugere manutenção isolamento presidente fala']
Folha de S. Paulo,Ilustrada,2020-02-19,"Novela 'Brega & Chique', de 1987, reestreia na TV paga",https://www1.folha.uol.com.br/ilustrada/2020/02/novela-brega-chique-de-1987-reestreia-na-tv-paga.shtml,0,"['Três anos antes de ser indicada ao Oscar por “O Piano”, a neozelandesa Jane Campion dirigiu esta premiada cinebiografia da escritora Janet Frame. Nascida em uma família pobre, Frame foi diagnosticada erroneamente como esquizofrênica e tratada com eletrochoques, antes de se consagrar como autora.']",['anos indicada oscar piano neozelandesa jane campion dirigiu premiada cinebiografia escritora janet frame nascida família pobre frame diagnosticada erroneamente esquizofrênica tratada eletrochoques consagrar autora']
Folha de S. Paulo,Cinema e séries,2020-01-13,Criminal Minds' estreia a 15ª e última temporada nesta segunda-feira no AXN,https://f5.folha.uol.com.br/cinema-e-series/2020/01/criminal-minds-estreia-a-15a-e-ultima-temporada-nesta-segunda-feira-no-axn.shtml,0,"['Nesses últimos dez episódios, os personagens também terão desfechos simbólicos de suas vidas pessoais, como a\xa0de Dr.\xa0Spencer, que tem uma relação difícil com sua mãe\xa0esquizofrênica.']",['nesses últimos episódios personagens terão desfechos simbólicos vidas pessoais spencer difícil mãe esquizofrênica']
Folha de S. Paulo,Cinema e séries,2019-09-22,Vanessa Gerbelli interpreta escritora esquizofrênica no longa 'Amor Assombrado',https://f5.folha.uol.com.br/cinema-e-series/2019/09/vanessa-gerbelli-interpreta-escritora-esquizofrenica-no-longa-amor-assombrado.shtml,0,"[""F5 - Cinema e Séries - Vanessa Gerbelli interpreta escritora esquizofrênica no longa 'Amor Assombrado' - 22/09/2019"", ""Vanessa Gerbelli vive escritora esquizofrênica no longa 'Amor Assombrado'\n             -"", 'A atriz Vanessa Gerbelli, 46, vai interpretar uma escritora esquizofrênica no longa ""Amor Assombrado"", que estreia dia 10 de outubro nos cinemas. O filme de Wagner Assis (de ""Kardec"") é inspirado no conto ""Pente de Vênus"", da escritora Heloisa\xa0Seixas, que faz parte de seu livro homônimo.']","['cinema séries vanessa gerbelli interpreta escritora esquizofrênica longa amor assombrado', 'vanessa gerbelli vive escritora esquizofrênica longa amor assombrado', 'atriz vanessa gerbelli interpretar escritora esquizofrênica longa amor assombrado estreia dia outubro cinemas filme wagner assis kardec inspirado conto pente vênus escritora heloisa seixas livro homônimo']"
Folha de S. Paulo,Ilustrada,2019-07-08,Peça faz público sofrer na pele sensação de ser internado num hospício,https://www1.folha.uol.com.br/ilustrada/2019/08/publico-vivencia-a-solitaria-dos-sanatorios-no-teatro.shtml,0,['Lenate conta que iniciou o processo de escrita de seu texto antes de se deparar com os famosos diários que Nijinki (1889-1950) deixou para a posteridade. Ele foi diagnosticado com “confusão mental de natureza esquizofrênica”.'],['lenate conta iniciou processo escrita texto deparar famosos diários nijinki deixou posteridade diagnosticado confusão mental natureza esquizofrênica']
Folha de S. Paulo,Teatro,2019-03-15,Veja as peças que estreiam neste fim de semana,https://guia.folha.uol.com.br/teatro/2019/03/confira-as-estreias-teatrais-da-semana.shtml,0,"['o\xa0no monólogo. Diagnosticada como esquizofrênica e internada em clínicas psiquiátricas durante parte da vida, ela detalhou suas experiências em um romance autobiográfico, que serve de base para a adaptação de Pedro\xa0Brício\xa0dirigida por Sérgio\xa0Módena.']",['monólogo diagnosticada esquizofrênica internada clínicas psiquiátricas durante vida detalhou experiências romance autobiográfico serve base adaptação pedro brício dirigida sérgio módena']
Folha de S. Paulo,Televisão,2018-10-27,Renata Sorrah fala sobre Dulce de 'Segundo Sol' e afirma que todos temos uma loucura por dentro,https://f5.folha.uol.com.br/televisao/2018/10/renata-sorrah-fala-sobre-dulce-de-segundo-sol-e-afirma-que-todos-temos-uma-loucura-por-dentro.shtml,0,"[': esquizofrênica saída de uma clínica psiquiátrica. Em bate-papo com F5, a atriz fala dessa fase, da parceria com o autor João Emanuel Carneiro, de sua trajetória e do carinho que recebe diariamente.', 'Não sei se podemos chamar de esquizofrenia o que ela tem. A personagem não tem o raciocínio claro, mas, em alguns momentos, apresenta até muita lucidez. Dulce sofre nas mãos de Laureta e percebe a filha que tem, mas a ama. Apesar de tudo, ela vive a loucura de uma vida sozinha, abandonada pela filha.']","['esquizofrênica saída clínica psiquiátrica atriz fala fase parceria autor joão emanuel carneiro trajetória carinho recebe diariamente', 'podemos chamar esquizofrenia personagem raciocínio claro momentos apresenta muita lucidez dulce sofre mãos laureta percebe filha ama apesar vive loucura vida sozinha abandonada filha']"
Folha de S. Paulo,Cinema e séries,2018-08-09,Marilyn Monroe tem lado frágil e pouco conhecido destacado em minissérie do canal Lifetime,https://f5.folha.uol.com.br/cinema-e-series/2018/09/marilyn-monroe-tem-lado-fragil-e-pouco-conhecido-destacado-em-minisserie-do-canal-lifetime.shtml,0,"['Um dos destaques da atração é o difícil relacionamento dela com a mãe biológica, Gladys Mortenson (Susan Sarandon). Esquizofrênica, Gladys passou grande parte de sua vida internada. Por conta disso, Marilyn foi criada em orfanatos e por uma amiga de sua mãe, Grace McKee (Emily Watson).']",['destaques atração difícil relacionamento dela mãe biológica gladys mortenson susan sarandon esquizofrênica gladys passou vida internada conta marilyn criada orfanatos amiga mãe grace mckee emily watson']
Folha de S. Paulo,Ilustrada,2018-04-19,"Exorcismos e Demônios' parte de proposta singular, mas se rende a clichês",https://www1.folha.uol.com.br/ilustrada/2018/04/exorcismos-e-demonios-parte-de-proposta-singular-mas-se-rende-a-cliches.shtml,0,"['As andanças da jornalista pela cidadezinha romena providenciam a série de flashbacks que vai contrapor as duas versões que sustentam a história: a irmã Adelina poderia realmente ter sido possuída, como defendem parentes e amigos, ou seria apenas uma mulher esquizofrênica brutalmente morta por um padre maluco, como apontam médicos e a polícia.']",['andanças jornalista cidadezinha romena providenciam série flashbacks contrapor versões sustentam história irmã adelina poderia realmente sido possuída defendem parentes amigos mulher esquizofrênica brutalmente morta padre maluco apontam médicos polícia']
Folha de S. Paulo,Ilustrada,2018-01-20,Jornalista sobre arquivo de Allen: 'ele é obcecado por meninas adolescentes',https://www1.folha.uol.com.br/ilustrada/2018/01/1952079-jornalista-sobre-arquivo-de-allen-ele-e-obcecado-por-meninas-adolescentes.shtml,0,"['O nome desse cineasta fictício? Woody Allen. O falso Woody é noivo de Susan, que trabalha no Museu de Arte Moderna de Nova York como vendedora de livros de arte. Seu emprego e seu interesse por música fazem de Susan, ostensivamente, uma intelectual –ou ao menos uma pessoa culta– o que sela o destino dela aos olhos do protagonista. O relacionamento é frio. Um dia, enquanto filma em um instituto psiquiátrico, o falso Woody conhece Jennifer, ""uma garota"". Ela é esquizofrênica.']",['nome cineasta fictício woody allen falso woody noivo susan trabalha museu arte moderna york vendedora livros arte emprego interesse música susan ostensivamente intelectual pessoa culta sela destino dela olhos protagonista relacionamento frio dia filma instituto psiquiátrico falso woody conhece jennifer garota esquizofrênica']
